x,y
182451,324222
457903,283661
31869,320006
49365,303905
43642,218513
178807,405972
52760,269914
170355,371158
28538,303411
28538,303557
43968,358533
191773,330502
52388,277493
28597,141734
28538,303892
119331,286932
151970,353310
52760,269872
54201,271806
164298,192160
138229,218239
184902,225327
40360,289548
219839,308894
182394,238725
47825,383696
111210,180805
52388,277515
166664,155366
41710,275201
148379,220816
49197,294515
177481,230480
52388,277477
28538,303780
52388,277425
193546,262350
52388,277515
129154,370466
43720,249760
52388,277458
175597,218766
17140,219730
28538,303635
55030,278961
43720,250078
148926,266689
144297,385623
459259,288925
183919,244975
52388,277578
52388,277487
42227,239972
54201,271686
177681,229826
162536,358147
169591,355670
204603,258370
28538,303776
158949,352874
43870,159789
46057,273229
28538,303743
281740,409996
133789,340394
156291,316497
28538,303530
176223,284689
52388,277478
168707,294975
45278,292412
28538,303431
52388,277610
187646,294480
52760,269901
52388,277574
36234,197150
43720,249851
52388,277491
182591,291003
459558,246494
52388,277498
173494,393533
143353,359117
135007,365496
52388,277634
43720,249922
169646,403158
46562,137492
52388,277496
52388,277434
98736,360448
28538,303928
46990,340968
160996,264396
52388,277515
161386,275193
52388,277541
42346,221372
52760,269984
151171,405588
140273,200826
43720,249966
52388,277559
152532,308041
158178,203362
28538,303526
166030,327514
171119,352518
46869,255789
43720,249976
309577,192406
48617,203345
60864,395329
140725,310175
163075,265977
28538,303991
184325,279479
152984,321289
147011,402688
154010,335323
46894,275867
151291,260182
43720,249851
43720,249426
28538,303724
43720,249847
43720,250168
28538,303731
154401,323006
104064,454568
137486,369618
38785,357671
43720,250081
174990,339705
52388,277496
43720,249973
171738,175502
52388,277502
43720,249946
52467,318989
52388,277616
52388,277496
95548,316955
156615,248109
28538,303754
43720,249933
52388,277668
153451,331839
180766,265956
177317,234721
43720,249807
28538,303840
103661,367653
28332,247628
45752,312462
145537,277165
188056,368106
45391,280384
40169,241679
158696,400801
52388,277449
52760,270021
46481,248739
142096,416699
52388,277517
42698,258753
176629,213892
43041,232073
43720,249940
165750,445340
45567,321326
172581,223584
103428,410756
142973,403006
40805,184418
129995,214229
48121,245916
173840,296601
52388,277499
47776,275637
176780,261401
43720,249997
52388,277492
52388,277545
42614,278101
52388,277616
43720,249829
43720,249429
124925,151206
166703,309690
52760,269820
41817,257670
28538,303913
28538,303797
182093,298700
43720,250082
31111,264891
43720,250106
154860,268879
52388,277612
42117,257011
54201,271874
194735,401449
28538,303677
150392,231291
103008,192313
43720,250173
146058,275124
455565,214799
52253,212392
154554,366205
28538,303862
151007,290895
445329,229855
176879,230479
28538,303724
52388,277551
448660,249422
171001,347360
131574,394078
442985,229236
128414,316758
144445,410156
400269,338908
211231,472681
173251,251238
50909,415737
48151,276095
167881,350965
172944,271753
142718,131085
56469,293443
445329,229855
31510,160836
43720,250182
39298,467016
142667,264672
54201,271749
356641,376369
28538,303899
154528,364842
28538,303700
41602,211971
162619,359845
54201,271704
59983,144543
52388,277454
52760,269885
109819,286462
148047,357190
108586,308593
28538,303716
43720,249428
45706,358026
160605,250705
138710,204996
42232,319205
46668,272602
43720,250128
28538,303540
181604,323373
118004,470272
153045,358153
176371,342174
146625,351704
42470,108763
69745,125934
139971,318584
43720,250071
52388,277598
143079,317916
134306,375649
28538,303773
52760,269878
162160,350161
52388,277646
43720,249832
178932,220493
165360,304708
160786,329050
167897,247292
152286,299130
176197,372160
40731,150694
129389,248301
31683,291022
149228,245158
54104,288668
92615,358178
48765,252711
124681,179224
189728,359609
153722,334574
43720,249993
103504,359485
109621,246109
52388,277657
153113,401513
175020,242351
160146,246923
52388,277446
53740,223233
52760,269929
179437,260459
52388,277607
118397,202108
153296,246341
54201,271673
104206,368997
43720,249848
169986,297176
31909,262326
52388,277495
28538,303721
127297,175180
156674,427205
190873,349689
141306,257530
47672,311993
460060,376280
195955,133499
52388,277534
144887,271505
143307,347121
177514,332572
44722,334416
28538,303908
53151,331030
150903,319290
173579,269425
205068,422988
176831,221638
42149,271167
175349,363619
52388,277462
445329,229855
37928,154673
185545,333523
59853,329387
52760,269955
43720,249976
52388,277431
199298,237544
54201,271715
28538,303973
52388,277399
113157,244715
52388,277482
43720,250136
52760,269908
43720,249607
169925,168906
28538,303744
160371,332159
134207,384956
28538,303633
30471,300991
43470,238171
35809,292458
167651,278355
185817,284956
54201,271778
47873,273624
52388,277631
174169,209363
53920,187117
151873,321874
173075,384311
141875,415929
47589,275496
52388,277639
121833,369078
174070,231400
28538,303769
111674,384714
127122,195657
95785,399195
184800,344880
173543,358697
52388,277520
154800,314031
38171,167989
52388,277463
28538,303690
28538,303735
161156,325804
28538,303477
52760,269932
52388,277498
52388,277534
43720,249929
43720,249977
143377,300014
186806,430285
134017,281976
43720,250083
43720,249929
31092,230713
161172,264714
41844,170472
52388,277479
142410,412894
37485,232097
42055,214566
28538,303540
154532,366235
54201,271799
52388,277572
172254,193218
54201,271875
144624,271495
152376,339125
178190,251329
457241,252212
52388,277536
37561,200383
188193,196271
190165,360422
52388,277630
129754,171544
143039,423790
59876,194540
41571,262503
47192,280846
181886,328636
52388,277461
52301,268305
53586,291281
43628,262267
181236,230056
112734,219198
43720,249828
52301,268308
52388,277427
175895,227535
49744,394402
112020,314106
43720,249883
151647,345981
28538,303575
52388,277430
52815,267088
445329,229855
42401,245353
144687,360302
174934,313115
48518,305449
29291,291671
116190,189603
43720,249990
109967,229926
43720,249995
432241,276739
43720,250057
161695,422318
456983,274297
52388,277459
113157,244905
52388,277570
445329,229855
175612,321129
28538,303719
124829,182605
54104,288591
233580,354884
28538,304387
109249,346142
180851,260857
52388,277599
183159,353594
52388,277618
152023,400942
55879,241516
120113,369229
52301,268367
28538,303682
104953,364785
48314,311423
52388,277588
143525,303093
188386,355056
179885,346641
43720,249828
43720,249849
120681,282543
54104,288595
442985,229236
162524,265145
181864,217953
146386,286596
43720,250057
112632,387485
44576,228044
195587,383398
43720,250075
52815,267142
131045,394477
52388,277670
292631,352738
28538,303824
52388,277570
52388,277588
160165,352956
143075,358411
52388,277584
28538,303875
28538,303780
56103,365023
52760,269860
116571,319742
181209,403796
153797,387285
46187,261776
43720,249994
171786,231760
187461,208634
52388,277477
100131,161745
187270,302658
52388,277434
156586,330994
46710,250141
161277,321786
28538,303484
110197,208876
142319,413579
41546,212402
52388,277613
52815,267123
28538,303827
39880,261907
129114,424277
165394,285862
48697,359184
169427,391962
139753,261815
52815,267136
43720,249610
175644,264708
143343,417788
155535,383102
449762,244850
172265,136203
43720,249942
164764,188691
145986,268943
46623,312779
54201,271773
43720,249604
135976,208504
47413,264240
106635,123183
43064,295764
89905,386729
28538,304044
44795,223521
108331,176268
106639,322321
98456,301163
52388,277514
43720,250083
179327,276860
52388,277458
46964,257669
156098,307702
55318,293800
43720,249833
28538,303846
37445,230532
130530,394839
52388,277489
460193,343948
177972,399189
139702,230412
43720,250184
52815,267162
28538,303551
52388,277496
28538,303461
48734,298449
134807,372434
52388,277557
143620,340227
122361,368486
28538,303675
151808,68449
148090,290212
46728,289030
52388,277468
43720,249834
54201,271668
46961,302027
54201,271778
52388,277532
148794,365456
52388,277518
168960,206360
28538,303636
112861,274001
52388,277472
155611,330308
142167,274897
43720,250071
43720,249945
28538,303912
152961,390308
138710,205181
102616,195010
47589,275496
28538,303553
154316,251328
114341,389140
353438,297681
176651,226786
52388,277388
143053,296434
124990,370309
147019,332848
52815,267194
28538,303462
28538,303983
42543,228587
49056,311911
52388,277632
28538,303528
129380,177562
138747,239481
159719,308958
45353,346978
127500,235966
43720,249972
43720,250171
43720,249608
55437,242126
120725,280881
52815,266898
158578,298700
28538,303541
111943,182077
97904,297138
52388,277465
43720,249841
52388,277701
180681,272748
43720,250081
101209,362740
43720,249996
52413,220178
49333,397646
47920,292781
54104,288567
153726,263822
92526,355952
42156,284504
54201,271779
28538,303520
28538,303672
176997,290319
28538,303798
28538,303696
135432,227886
49044,353620
178729,178712
144413,400373
153674,342678
160009,262421
185285,224628
143789,370750
175586,246694
54201,271727
43720,249954
371154,112189
52388,277511
42232,230327
127026,173782
151563,386411
172398,233034
161521,331840
180327,265300
52388,277510
172497,412554
162701,374904
52760,269786
44577,330975
43720,249609
107597,267102
52945,395099
52388,277567
445329,229855
431534,278154
28538,303893
28538,303873
170487,420140
30328,189810
129069,172988
199681,249995
43720,249992
41675,265405
470455,384295
169884,298456
52388,277493
95909,256880
28538,303599
130908,393812
31617,247819
171838,261692
160253,299249
121519,367839
93084,358984
28538,303752
28538,303538
145883,322205
128616,246785
144253,358292
68854,316057
28538,303646
38525,206364
179326,291120
154932,320748
188229,286229
28538,303569
52388,277525
104270,297482
48121,245916
28538,304359
141633,271834
55543,356533
350966,329167
142208,216375
43720,250167
52388,277551
51631,178591
149738,298645
43720,249993
120915,280425
452063,286419
43720,250101
181551,430006
116833,318066
52388,277496
28538,303713
167194,374303
43780,274152
52388,277544
54201,271804
103806,367273
48726,279548
43720,249925
154857,333186
183456,334332
28538,303699
28538,303772
47848,284822
99400,317157
52388,277499
52388,277561
143860,352815
442985,229236
162658,268148
28538,303866
165051,374230
101450,376762
45679,377003
178273,467358
445329,229855
121514,384108
178166,315411
172200,222902
47296,283069
52388,277617
27911,293837
43720,249827
47519,290789
178737,231539
172649,475979
49084,353331
52815,266991
190111,360726
143254,406540
54201,271848
148472,394954
28538,303857
445329,229855
46894,275867
43720,249997
184057,348268
52760,269851
179757,286141
126530,342655
457494,235343
445329,229855
52388,277528
43720,249801
42001,223350
28538,303864
104234,368658
110580,346588
160422,312961
146808,455870
28538,304380
58466,243854
52388,277529
123769,291093
149387,389327
178552,228413
172001,280017
150466,258458
459787,258943
163549,365827
49217,323767
54201,271717
28538,303691
43720,249833
174764,197329
447475,243348
28538,303574
51484,346036
38118,276085
164751,337374
36689,262047
28538,303638
109638,170835
52388,277599
52760,269849
28538,303477
43720,249428
28538,303888
47978,295407
52388,277641
30307,150169
177091,219768
144473,269577
103182,359946
445329,229855
43720,249994
43720,250129
42406,185463
141941,342041
461211,299582
176027,216740
52388,277550
129599,318430
52388,277673
43720,249992
52760,269937
115863,238191
28538,304344
42395,157472
43720,249850
111372,386338
28538,303612
28538,303441
109963,373418
179734,252958
28538,303442
140354,236059
445329,229855
30258,198683
52388,277460
144221,281714
28538,303431
43720,249991
162610,272192
144078,357080
40201,252705
40922,247953
54201,271795
111041,268234
142356,341518
115218,383842
169930,392100
158004,259629
59133,200968
167006,134119
43720,250082
69275,324992
28538,303924
43720,249999
148922,274230
165737,257078
43720,249813
151541,372909
28538,304004
131324,394078
43720,249998
144687,360348
43041,232267
52388,277493
169945,439020
28538,303888
119858,222726
47577,391005
52760,269892
139338,224617
104547,372206
53499,277945
52301,268371
140435,310064
119933,304605
54104,288512
52388,277641
42380,327288
28538,303876
454681,284916
108782,244933
49791,421113
131194,394193
119486,384880
48151,276095
144603,294307
52388,277542
176134,197958
142289,294550
454497,257131
43720,249834
48751,319400
59855,287146
43720,249953
167295,319948
46313,354787
459244,266262
130411,319468
43720,250100
133123,202088
28538,303963
28538,303723
47974,248597
117583,465257
28538,303871
127255,216561
172727,354990
100310,374289
132351,342567
28538,303902
52388,277488
28538,303743
43720,250098
92500,395181
116387,318740
50117,295550
160637,375655
445329,229855
96883,492478
184281,370456
55789,434997
175674,223866
43720,249937
52760,269915
28538,303819
198663,385121
28538,303853
33994,232801
28538,303965
159935,232634
48191,310767
52388,277485
445329,229855
161073,71193
162250,256677
52614,243932
108558,308257
43720,250114
52301,268395
28538,303572
165118,288929
99009,315561
178203,331753
28538,303531
52388,277493
28538,303552
178259,294666
45184,381060
52760,269889
157761,357288
28538,303975
182198,280458
52388,277566
52388,277639
52815,267047
28538,303707
43720,250102
49475,324045
28538,303715
186489,219168
52760,269926
43720,250103
46661,235116
43720,250177
43720,249882
52388,277562
100345,328973
468939,266708
28538,303738
120342,368281
52388,277501
104304,325046
25489,79121
51957,388172
108191,222859
43720,249996
54201,271797
154627,321550
180038,302748
52760,272341
52388,277569
30975,291881
55077,317081
142956,408354
28538,303816
28538,304002
168848,309057
51542,346036
165212,193035
127402,254180
38438,235426
43720,249848
